0;100004482;100004482;Tp;1;Arnold, Theodor;;piz;Arnold, Theodorus | Arnold, Theodoro | Arnoldus, Theodorus | Arnold, Theodore | T. A. | A., T.
0;100004512;100004512;Tp;3;Adimari, Alessandro;;piz;
0;100004628;100004628;Tp;3;Adlzreiter von Tettenweis, Johann;;piz;Adelzreiter, Johann | Adlzreiter, Johann | Alzreitter, Johann | Adlzreiter von Tettenweis, Johannes | Adlzreitter, Johann | Adlzreitter, Joannes | Adelzreiter, Joannes | Tettenweis, Johann von | Adlzreitter, Johannes | Adlzreitter von Tettenweis, Johann | Tettenweis, Johann Adlzreiter von | Adlzreiter von Tettenweiss, Johann | Tettenweiss, Johannes Adlzreiter von | Schöndorff, Theophil Candido von | Schöndorff, Theophilus Candidus a | Candidus a Schöndorff, Theophilus | Adlzreiter von Tettenweis, Joannes | Adlzreitter a Tetennveis, Joannes | Adlzreitter a Tetenweis, Joannes
0;100004636;100004636;Tp;1;Adolay, Caspar;;piz;Adolay, C. | Adolay, Johann Kaspar
0;100004660;100004660;Tp;3;Adolphus, Joy;;piz;
0;100004679;100004679;Tp;6;Adolf <von Erding>;;piz;Adolphus <Erdinganus>
0;100004687;100004687;Tp;6;Adolphus <a Sancto Georgio>;;piz;Adolph <a Sancto Georgio> | Adolphus <a St. Georgio> | Groll, Georg | Groll, Adolphus a S. Georgio
0;100004709;100004709;Tp;6;Adolphus Maria <a Sancto Petro>;;piz;
0;100004725;100004725;Tp;6;Jacobus <ad Portum>;;piz;Portum, Jakob ad | Portum, Jacobus ad | Portum, Jacob ad | Ad Portum, Jacobus | Ad Portum, Jacob | Ad Portum, Jakob | Portusius, Jacobus | Jacobus <Portusius>
0;100004776;100004776;Tp;1;Gassendi, Jean Jacques Basilien;;piz;Gassendi, Jean-Jacques-Basilien | Gassendi, Jean J.
0;10000492X;10000492X;Tp;3;Fick, Johann Christian;;piz;Fick, Johannes Christian | Fick, John C. | Fick, Johann Georg Christian
0;100004946;100004946;Tp;3;Ailhaud, Jean;;piz;Ailhaud, Johann
0;100004962;100004962;Tp;3;Ailhaud, Jean Gaspard;;piz;Ailhaud, Johann C. | Ailhaud, Johann | Ailhaud, Jean-Gaspard | Ailhaud, Jean G.
0;100005063;100005063;Tp;1;Aiton, William;;piz;
0;10000508X;10000508X;Tp;1;Ayvazovsk'i, Gabriêl;;piz;Ajvasovskij, Gabriel | Ayvazean, Gabriêl
0;100005136;100005136;Tp;3;Alagona, Pietro;;piz;Givvara, Pietro de | Giuvara, Petrus | Alagona, Pierre | Alogna Givvara, Pietro de | Alagon, Pedro | Alagona, Petrus | Alagon, Pedro | Givvara, Petrus
0;100005322;100005322;Tp;6;Adrianus <Mellicensis>;;piz;
0;100005330;100005330;Tp;6;Adrianus <a Nanceio>;;piz;Adrien <de Nancy> | Adrianus <Capucinus>
0;100005411;100005411;Tp;1;Albani, Giovanni Gerolamo;;piz;Albani, Giovanni Girolamo | Albani, Johannes Hieronymus | Albanus, Johannes Hieronymus | Albano, Giovanni Gerolamo
0;100005500;100005500;Tp;1;Albergati, Fabio;;piz;
0;100005594;100005594;Tp;2;Albers, Heinrich Christian;;piz;Albers, H. C.
0;100005616;100005616;Tp;3;Albers, Johann Abraham;;piz;Albers, ... | Albers, S. A. | Albers, J. A. | Albers, Joh. A. | Albers, Johann A. | Albers, Johann A. | Albers, Johann A. | Albers, Ioannes A. | Albers, Ioannes Abrahamus
0;100005632;100005632;Tp;1;Albers, Johann Christoph;;piz;Albers, Joannes C. | Albers, J. C. | Albers, Joh. Christoph | Albers, Johann Christian | Albers, J. Christian | Albers, Johann C.
0;100005667;100005667;Tp;3;Albert <le Petit>;;piz;Albertus, Lucius | Albertus <Parvus>
0;100005691;100005691;Tp;1;Alberti, Georg Wilhelm;;piz;Alberti, Georg W. | Alethophilus <Gottingensis> | Albertus, Georgius G. | Albertus, Georgius Wilhelmus | Alberti, Georgius Wilhelmus | Alberti, Georgius Guilielmus | Alberti, George Wilhelm
0;100005772;100005772;Tp;1;Alberti, Leandro;3.6p;piz;Albertus, Leander | Leander, Albertus | Leandro, Alberto | Albertus <Leander Bononiensis> | Albertus <Leander> | Albertus <Bononiensis> | Alberti, Leandor | Albertus <Dominicanus Bononiensis> | Albertus <Dominicanus> | Alberti, Leandre | Alberti, Leandro
0;100005845;100005845;Tp;1;Albertini, Francesco;3.6p;piz;Albertinus, Franciscus | Albertini, François | Albertino, Francesco Maria
0;100005888;100005888;Tp;1;Albertini, Francesco degli;13.4p;piz;Albertinus, Franciscus | Albertini <Abate> | Albertini d'Acone, Francesco | Acone, Francesco Albertini d' | Albertino, Francisco | Albertini, Francesco
0;10000590X;10000590X;Tp;3;Aedo y Gallart, Diego de;;piz;Haedo y Gallart, Diego | Gallart, Diego de | Gallart, Diego de A. y
0;100005934;100005934;Tp;6;Aegidius <a Sancto Joanne Baptista>;;piz;
0;100005985;100005985;Tp;1;Aelianus <Tacticus>;8.4p, 12.2p;piz;Aelianus, Tacticus | Aelianus, Claudius | Aelian, ... | Aelianus, Claudius <Tacticus> | Aelianos <Taktiker> | Aelianus <Militärschriftsteller> | Ailianos <Taktikos> | Aelian <Taktiker> | Ailianos | Ailainos <Taktikos> | Élien <le Tacticien> | Aelianus | Aelianus <Taktikos> | Aelian | Aelianus, Tacticus
0;100006000;100006000;Tp;1;Johann <II., Pfalz-Zweibrücken, Pfalzgraf>;;pik;Johann <Bayern, Herzog> | Johann <bei Rhein, Pfalzgraf> | Johann <Kurpfalz, Pfalzgraf> | Johann <Pfalz, Pfalzgraf> | Johann <Pfalzgraf bei Rhein> | Johann <Pfalzgraf> | Johann <Rhein, Pfalzgraf> | Johann <Rheinpfalz, Pfalzgraf> | Johann <II., Pfalz-Zweibrücken-Veldenz, Pfalzgraf> | Johann <II., Zweibrücken, Herzog> | Johannes <Bayern, Herzog> | Johannes <bei Rhein, Pfalzgraf> | Johannes <Kurpfalz, Pfalzgraf> | Johannes <Pfalz, Pfalzgraf> | Johannes <Rhein, Pfalzgraf>
0;100006043;100006043;Tp;6;Emiliano <da Novara>;;piz;Aemilianus <de Novara>
0;100006116;100006116;Tp;6;Aeneas <Phrygius>;;piz;
0;100006132;100006132;Tp;1;Aepinus, Franz Ulrich Theodor;;piz;Aepinus, Franciscus Ulricus Theodosiusus | Aepinus, Franz | Aepinus, Franz Ulrich Theodorus | Aepinus, Franz Ullrich Theodosius | Aepinus, Franz Ulrich Theodosius | Epinus, F. U. T. | Aepinvs, Franc. Vdalr. Theod. | Aepinus, Fr. U. T. | Aepinus, F. U. T. | Aepinus, F. V. T. | Aepinus, M. | Aepinus, Franz U. | Aepinus, Franz V. | Aepinus, Franciscus M. | Aepinus, Franciscus Maria Ulrich Theodorus | Aepinus, Franciscus Ulrich Theodorus | Aepinus, Franciscus Ulricus Theodorus | Hoeck, Franz Ulrich Theodosius | Huck, Franz Ulrich Theodosius | Hoch, Franz Ulrich Theodosius
0;100006221;100006221;Tp;3;Uytenhage de Mist, Johannes;;piz;Aesopus <Stomachatus> | Mist, Jan U. de | Stomachatus, Aesopus | Uytenhage de Mist, Jan | Mist, Johannes U. de | Mist, Johann U. de
0;100006280;100006280;Tp;3;Alberti, Alberto;;piz;Albertis, Albertus de | Albertis, Alberto de
0;100006299;100006299;Tp;1;Albertitsch, ...;;piz;
0;100006310;100006310;Tp;6;Barberano, Geraldus Albertus de;;piz;Geraldus Albertus <de Barberano> | Berberano, Geraldus Albertus de | Geraldus Albertus <de Berberano> | Albertus, Geraldus <de Barberano> | Albertus, Geraldus <de Berberano> | Berberano, Geraldus de | Geraldus <de Berberano> | Barberano, Geraldus de | Geraldus <de Barberano>
0;100006353;100006353;Tp;3;Alberti, Salomon;;piz;Albertus, Salomo | Albert, Salomon | Alberti, Salomo | Albertus, Salomon | Alberti, Salomon
0;100006426;100006426;Tp;1;Albinus, Christianus Bernhardus;;piz;Albinus, Christian Bernhard | Weiss, Christian Bernhard
0;100006434;100006434;Tp;1;Albin, Eleazar;13.4p, 18p;piz;Albinus, Eleazar | Albin, Eleazer | Albin, Ebenezer | Albin, Eleazare | Weiss, Eleazar
0;100006531;100006531;Tp;1;Affarosi, Camillo;;piz;Affarosi, Cammillo
0;100006574;100006574;Tp;1;Afflitto, Eustachio d';;piz;
0;100006647;100006647;Tp;6;Agapito <da Palestrina>;;piz;
